,id,created_at,updated_at,name,description,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,state,carbon_stream,programme_of_activities,sustainable_development_goals,poa_project_id,poa_project_sustaincert_id,poa_project_name,Goal 13: Climate Action,Goal 7: Affordable and Clean Energy,Goal 1: No Poverty,Goal 8: Decent Work and Economic Growth,Goal 3: Good Health and Well-Being,Goal 5: Gender Equality,Goal 6: Clean Water and Sanitation,Goal 15: Life On Land,Goal 12: Responsible Production and Consumption,VER_retired_credits,VER_issued_credits,CER_issued_credits
10,2765,2020-07-16 12:07:33+00:00,2023-01-19 11:50:19+00:00,Grid-connected Solar PV project in Kahone,"The 43.88 MWp PV project is part of the Scaling Solar initiative in Senegal, conducted jointly by the Senegalese authorities and the International Finance Corporation (“IFC”, member of the World Bank Group).
The project will be implemented on a 36ha foothold near Kahone village, a few km east of Kaolack (regional capital) by Kahone Solaire SA, a Senegalese company created in 2018, responsible for the construction and the exploitation of the power plant. Kahone Solaire SA signed power purchase agreements with a term of 25 years with SENELEC, Senegalese national utility company.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,43406,2021-05-01,2026-04-30,ACM0002 Grid-connected electricity generation from renewable sources,Solar Thermal - Electricity,Large Scale,10808,https://platform.sustain-cert.com/public-project/2157,AERA Group,Senegal,SN,,,,GS CER,Standalone,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,True,,,,,,,22456.0,
11,2766,2020-07-16 12:13:30+00:00,2022-12-20 04:39:51+00:00,Grid-connected Solar PV project in Kael,"The project involves the construction and operation of a solar photovoltaic (PV) plant of 35 MWp in Kael, department of Mbacké, region of Diourbe, Senegal. The solar power plant will cover an area of around 30 hectares, and will be equipped with 102,960 modules of 340Wp each. It will be connected to the national grid. ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,34194,2021-05-20,2026-05-19,ACM0002 Grid-connected electricity generation from renewable sources,Solar Thermal - Electricity,Large Scale,10809,https://platform.sustain-cert.com/public-project/2158,AERA Group,Senegal,SN,,,,VER,Standalone,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,True,,,,,,,16909.0,
12,2767,2020-07-30 08:55:57+00:00,2021-08-10 19:13:50+00:00,Biogas Support Program – Nepal (BSP-Nepal) Activity-1,"The Biogas Support Program - Nepal (BSP-Nepal) Activity-1 implemented by the Alternative Energy Promotion Centre (AEPC) aims to promote biogas digesters (biogas units) to households in the rural areas of Nepal. This Project Activity (PA) is registered as Clean Development Mechanism (CDM) Project on 27 December 2005. This project includes 9,692 biogas digesters which were implemented between 01/11/2003 and 15/06/2004. The project has already completed its 2nd crediting period and running under 3rd crediting period for CDM. The third CDM crediting period starts from 01/08/2018 to 31/07/2025.  ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,35607,2018-08-01,2025-07-31,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,10810,https://platform.sustain-cert.com/public-project/2159,Alternative Energy Promotion Centre,Nepal,NP,,,,GS CER,Standalone,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",,,,True,True,,,True,,,,,,,67282.0
13,2768,2020-07-30 09:00:03+00:00,2021-08-10 19:16:17+00:00,Biogas Support Program – Nepal (BSP-Nepal) Activity-2,"The Biogas Support Program - Nepal (BSP-Nepal) Activity-2 implemented by the Alternative Energy Promotion Centre (AEPC) aims to promote biogas digesters (biogas units) to households in the rural areas of Nepal. This Project Activity (PA) is registered as Clean Development Mechanism (CDM) Project on 27 December 2005. This project includes 9,688 biogas digesters which were implemented between 16/06/2004 and 06/04/2005. The project has already completed its 2nd crediting period and running under 3rd crediting period for CDM. The third CDM crediting period starts from 01/08/2019 to 31/07/2026.  ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,35357,2019-08-01,2026-07-31,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,10811,https://platform.sustain-cert.com/public-project/2160,Alternative Energy Promotion Centre,Nepal,NP,,,,GS CER,Standalone,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,,True,,,,,,,57614.0
14,2769,2020-07-30 09:03:30+00:00,2021-08-10 19:37:34+00:00,Biogas Support Program – Nepal Activity-3,"The Biogas Support Program - Nepal Activity-3 implemented by the Alternative Energy Promotion Centre (AEPC) aims to promote biogas digesters (biogas units) to households in the rural areas of Nepal. This Project Activity (PA) is registered as Clean Development Mechanism (CDM) Project on 13 December 2011. This project includes 20,254 biogas digesters which were implemented between 07/04/2005 and 08/05/2006. The project has already completed its 1st crediting period and running under 2nd crediting period for CDM. The second CDM crediting period starts from 13/12/2018 to 12/12/2025.  ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,74082,2018-12-13,2025-12-12,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,10812,https://platform.sustain-cert.com/public-project/2161,Alternative Energy Promotion Centre,Nepal,NP,,,,GS CER,Standalone,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,,True,,,,,,,141370.0
15,2770,2020-07-30 09:06:48+00:00,2021-08-10 19:50:47+00:00,Biogas Support Program – Nepal Activity-4,"The Biogas Support Program - Nepal Activity-4 implemented by the Alternative Energy Promotion Centre (AEPC) aims to promote biogas digesters (biogas units) to households in the rural areas of Nepal. This Project Activity (PA) is registered as Clean Development Mechanism (CDM) Project on 13 December 2011. This project includes 20,318 biogas digesters which were implemented between 09/05/2006 and 21/06/2007. The project has already completed its 1st crediting period and running under 2nd crediting period for CDM. The second CDM crediting period starts from 13/12/2018 to 12/12/2025.  ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,75307,2018-12-13,2025-12-12,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,10813,https://platform.sustain-cert.com/public-project/2162,Alternative Energy Promotion Centre,Nepal,NP,,,,GS CER,Standalone,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,,True,,,,,,,136047.0
16,2779,2020-08-24 07:06:25+00:00,2021-07-07 06:20:33+00:00,Barry Callebaut Dairy,"In 2016, Barry Callebaut launched Forever Chocolate, the company's plan to make sustainable chocolate the norm by 2025. As part of their commitment to become carbon and forest positive by 2025, various interventions and activities have been implemented. The dairy supply chain represents one of the company’s main impact areas, accounting for more than 25% of corporate GHG emissions. Interventions are therefore implemented at dairy farms supplying to processors that Barry Callebaut sources from, initially focused on the use of feed additives to reduce methane emissions from enteric fermentation in dairy cattle in the Netherlands and the US. The interventions have undergone pilot certification against the Gold Standard Value Change (Scope 3) Interventions – Greenhouse Gas Accounting & Reporting Guidance.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,0,2019-03-11,2020-03-11,Other,Other,Large scale,10822,https://impact.sustain-cert.com/public_projects/2469,Barry Callebaut,International,XZ,,,,VER,Standalone,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",,,,True,,,True,,,,,True,,,
17,2815,2020-09-14 09:12:09+00:00,2022-12-13 11:49:13+00:00,GS5047 VPA50 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project I,"This Micro-Scale Voluntary Project Activity under the PoA African Improved Cookstoves and Clean Water Programme involves the distribution of domestic fuel-efficient cook stoves to households close to the Makera Natural Forest in Rwanda. The efficient cook stoves are locally produced. They will be distributed for free to users (only material for fixing the stove in the kitchen will be required as in-kind contribution), in exchange for the rights to the Voluntary Emission Reductions (VERs). The majority of families would not otherwise have access to the market for fuel-efficient cook stoves for economic reasons.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,8802,2020-10-13,2027-10-12,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro scale,10826,https://platform.sustain-cert.com/public-project/2171,Likano Project Development GmbH,Rwanda,RW,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",892.0,5047.0,African Improved Cookstoves and Clean Water Programme PoA,True,True,,,True,,,,,221.0,9032.0,
18,2816,2020-09-14 09:15:14+00:00,2022-12-13 11:53:41+00:00,GS5047 VPA51 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project II,"This Micro-Scale Voluntary Project Activity under the PoA African Improved Cookstoves and Clean Water Programme involves the distribution of domestic fuel-efficient cook stoves to households close to the Makera Natural Forest in Rwanda. The efficient cook stoves are locally produced. They will be distributed for free to users (only material for fixing the stove in the kitchen will be required as in-kind contribution), in exchange for the rights to the Voluntary Emission Reductions (VERs). The majority of families would not otherwise have access to the market for fuel-efficient cook stoves for economic reasons.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,8802,2021-03-13,2028-03-12,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro scale,10827,https://platform.sustain-cert.com/public-project/2172,Likano Project Development GmbH,Rwanda,RW,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}]",892.0,5047.0,African Improved Cookstoves and Clean Water Programme PoA,True,True,,,True,,,,,,6232.0,
19,2817,2020-09-14 09:17:40+00:00,2022-12-13 11:54:24+00:00,GS5047 VPA52 African Improved Cookstoves and Clean Water Programme: Ibanda – Makera Forest Cook Stove Project III,"This Micro-Scale Voluntary Project Activity under the PoA African Improved Cookstoves and Clean Water Programme involves the distribution of domestic fuel-efficient cook stoves to households close to the Makera Natural Forest in Rwanda. The efficient cook stoves are locally produced. They will be distributed for free to users (only material for fixing the stove in the kitchen will be required as in-kind contribution), in exchange for the rights to the Voluntary Emission Reductions (VERs). The majority of families would not otherwise have access to the market for fuel-efficient cook stoves for economic reasons.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,8802,2021-06-16,2028-06-15,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Micro scale,10828,https://platform.sustain-cert.com/public-project/2173,Likano Project Development GmbH,Rwanda,RW,,,,VER,VPA,"[{'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",892.0,5047.0,African Improved Cookstoves and Clean Water Programme PoA,True,True,,,True,,,,,,3882.0,
20,2819,2020-09-16 11:01:00+00:00,2020-09-18 15:26:57+00:00,Zorlu Enerji Wind Project (GS3946 CER to VER conversion),"The Zorlu Enerji Wind Project (thereafter referred to as the project) is a greenfield wind power project to utilize local renewable wind resources for electric power generation, and the project has been invested and operated by Zorlu Enerji Pakistan Limited (hereinafter ""Zorlu"" or “ZEPL"").A total of 33 sets of wind turbines, incl. 5 Vensys 1.2 MW turbines and in the second phase 28 Vestas V90 1.8 MW turbines, are installed in the project. As a result, the total installed capacity of the project is 56.4 MW, and it is expected to deliver 159,010 MWh of electricity per year to the National Transmission & Despatch Company Limited (NTDC) that is dominated by grid-connected fossil fuel fired power plants. Thus, through replacing the equivalent amount of electricity generation of the NTDC, the project is expected to achieve 98,172 tCO2e emission reductions annually.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,98172,2014-01-01,2024-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Small Scale,10830,https://platform.sustain-cert.com/public-project/2175,Zorlu Enerji Pakistan Limited,Pakistan,PK,,,,VER,Standalone,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",,,,True,True,,True,,,,,,,7500.0,
21,2823,2020-10-12 10:50:37+00:00,2022-06-07 04:23:24+00:00,GS1729 Myanmar Stoves Campaign - Soneva in Myanmar - VPA No. 017,"Myanmar Stoves Campaign aims to facilitate access to fuel-efficient cookstoves to the financially poor and under-served rural communities in Myanmar, eliminating their dependency on three stone fires, providing them with better health and safety, economic savings along with reducing GHG emissions and deforestation rates.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,10000,2020-07-01,2025-06-30,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro scale,10866,https://platform.sustain-cert.com/public-project/2179,Soneva Foundation,Myanmar,MM,,,,VER,VPA,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",1498.0,1729.0,Myanmar Stoves Campaign,True,True,,True,True,,,,,,7296.0,
22,2829,2020-11-06 13:42:48+00:00,2022-10-31 02:16:09+00:00,GS5658 VPA 29: Improved Cookstoves for Environmental Conservation in Southern Ethiopia ,"The micro-scale Voluntary Project Activity (VPA) is planning the distribute fuel-effiecient cookstoves in Oromia Region in Southern Ethiopia. Most families in the project area cook with the traditional inefficient cookstoves that consume large amounts of firewood. This means that also a lot of time and resources are needed to be spent for the fuel sourcing. The traditional cooking methods also produce a lot of smoke which exposes the local families to respiratory diseases, particularly women and girls who are responsible for cooking activities, but also in young children and other people (e.g. the elderly) who spend a lot of time near the cooking devices. The use of inefficient cooking methods also have unintentional negative impacts on the environment as the fuel sourcing causes stress for the local forest resources and as the biomass burning causes greenhouse gas emissions. The project will be attempting to address these issues by selling energy efficient cookstoves to households across the project intervention area at subsidized cost. The energy efficient stoves will allow households to cook the same amount of food using less firewood.
",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,10000,2020-01-02,2021-01-01,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro scale,10872,https://platform.sustain-cert.com/public-project/2182,Carbonsink (Carbonsink Group S.r.l.),Ethiopia,ET,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}]",1019.0,5658.0,GS5658: PoA - Climate Finance for Sustainable Development,True,True,True,,True,,,True,True,15195.0,15195.0,
23,2830,2020-11-06 13:48:05+00:00,2022-10-31 02:22:42+00:00,GS5658 VPA 30: Improved Cookstoves for Environmental Conservation in Southern Ethiopia ,"The micro-scale Voluntary Project Activity (VPA) is planning the distribute fuel-effiecient cookstoves in Oromia Region in Southern Ethiopia. Most families in the project area cook with the traditional inefficient cookstoves that consume large amounts of firewood. This means that also a lot of time and resources are needed to be spent for the fuel sourcing. The traditional cooking methods also produce a lot of smoke which exposes the local families to respiratory diseases, particularly women and girls who are responsible for cooking activities, but also in young children and other people (e.g. the elderly) who spend a lot of time near the cooking devices. The use of inefficient cooking methods also have unintentional negative impacts on the environment as the fuel sourcing causes stress for the local forest resources and as the biomass burning causes greenhouse gas emissions. The project will be attempting to address these issues by selling energy efficient cookstoves to households across the project intervention area at subsidized cost. The energy efficient stoves will allow households to cook the same amount of food using less firewood.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,9794,2020-02-28,2025-02-27,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro scale,10873,https://platform.sustain-cert.com/public-project/2183,Carbonsink (Carbonsink Group S.r.l.),Ethiopia,ET,,,,VER,VPA,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 15: Life On Land', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}]",1019.0,5658.0,GS5658: PoA - Climate Finance for Sustainable Development,True,True,True,,True,,,True,,14966.0,14966.0,
24,2843,2020-11-23 10:12:28+00:00,2022-11-30 08:50:33+00:00,“Commonland African Improved Cookstove Programme – VPA 01 (Peace Parks and Simalaha Community Conservancy)”,"The goal of this VPA is to distribute improved cookstoves (ICS) in the households/small and medium sized enterprises (SMEs) in Zambia. 
The project ICS combust biomass fuels more efficiently, reducing the greenhouse gas (GHG) emissions and Particulate Matter (PM) emissions, thus improving the indoor air quality in project households/SMEs. Due to the higher thermal efficiency of the ICS relative to the traditional/baseline stoves, the ICS reduce the amount of non-renewable biomass fuel required for meeting similar thermal energy needs. 
In the absence of the proposed VPA, inefficient traditional / 3-stone fires /charcoal pots would have been used for cooking. Thus, replacement of the baseline inefficient stoves with project ICS shall reduce non-renewable biomass fuel consumption and hence equivalent amount of GHG emissions.",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,63153,2020-07-23,2025-07-22,GS TPDDTEC v3.1,Energy Efficiency - Domestic,Large Scale,10886,https://platform.sustain-cert.com/public-project/2193,Commonland B.V.,Zambia,ZM,,,,VER,VPA,"[{'name': 'Goal 12: Responsible Production and Consumption', 'issuable_products': []}, {'name': 'Goal 3: Good Health and Well-Being', 'issuable_products': [{'name': 'Averted Disability Adjusted Life Year', 'abbreviation': 'ADALY'}]}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 1: No Poverty', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}]}, {'name': 'Goal 5: Gender Equality', 'issuable_products': []}]",2831.0,10874.0,Commonland African Improved Cookstove Programme,True,True,True,True,True,True,,,True,51028.0,78329.0,
